"item.daAwardNoticeId","item.noticeNo","item.publicationDate","details.finalizationDate","details.sysNoticeState.text","details.sysAcquisitionContractType.text","details.sysEuropeanFund.text","item.awardedValue","item.contractObject","item.cpvCategory","item.cpvCode","authority.entityId","authority.fiscalNumber","authority.entityName","authority.city","authority.county","details.noticeEntityAddress.noticeEntityAddressID","details.noticeEntityAddress.fiscalNumber","details.noticeEntityAddress.organization","details.noticeEntityAddress.city"
100904805,DAN1851969,"2023-01-30","2022-05-16",Publicat,Servicii,"-",20000,"Servicii de intocmire cerere de finantare pentru PNRR ,proiect ,, Dezvoltarea infrastructurii TIC prin sisteme inteligente de management local in comuna Bors ,jud Bihor''","SERVICII ","79413000-2 - Servicii de consultanta in gestiune marketing (Rev.2)",4770,4390526,"COMUNA  BORS",Bors,Bihor,106382526,33826166,"S.C. SC ACTUAL VEST CONSULT SRL S.R.L.",Oradea
100900134,DAN1847518,"2023-01-19","2022-12-28",Publicat,Servicii,"-",4575,"Achizitionare servicii transport ,aferente proiectului intitulat - Școala, a doua mea casă- în cadrul Schemei de Granturi Programul Național pentru Reducerea Abandonului Școlar, parte a Planului Național pentru Redresare și Reziliență al României (PNRR) Contract de finanțare nr.768/26.09.2022","TRANSPORT, DEPOZITARE SI COMUNICATII","60130000-8 - Servicii de transport rutier specializat de pasageri (Rev.2)",171205,29028999,"SCOALA GIMNAZIALA ""TEODOR PACATIAN"" USUSAU",Ususau,Arad,106339123,14099380,"SC ANCUTA&VALI SRL",Lipova
100899286,DAN1846718,"2023-01-19","2022-12-21",Publicat,Servicii,"-",6950,"Achizitionare servicii  -Consiliere (servicii educationale suport pentru invatamant), aferente proiectului intitulat - Școala, a doua mea casă- în cadrul Schemei de Granturi Programul Național pentru Reducerea Abandonului Școlar, parte a Planului Național pentru Redresare și Reziliență al României (PNRR) Contract de finanțare nr.768/26.09.2022","SERVICII ","79634000-7 - Servicii de orientare profesionala (Rev.2)",171205,29028999,"SCOALA GIMNAZIALA ""TEODOR PACATIAN"" USUSAU",Ususau,Arad,106334969,45914822,"TODERICI OVIDIU FLORIN ÎNTREPRINDERE INDIVIDUALĂ",Arad
100899279,DAN1846712,"2023-01-19","2022-12-21",Publicat,Servicii,"-",3050,"Achizitionare servicii  Coaching cadre didactice , (formare profesionala-workshop-uri) aferente proiectului intitulat - Școala, a doua mea casă- în cadrul Schemei de Granturi Programul Național pentru Reducerea Abandonului Școlar, parte a Planului Național pentru Redresare și Reziliență al României (PNRR) Contract de finanțare nr.768/26.09.2022","SERVICII ","79998000-6 - Servicii de consiliere profesionala (coaching) (Rev.2)",171205,29028999,"SCOALA GIMNAZIALA ""TEODOR PACATIAN"" USUSAU",Ususau,Arad,106334959,45914822,"TODERICI OVIDIU FLORIN ÎNTREPRINDERE INDIVIDUALĂ",Arad
100899269,DAN1846702,"2023-01-19","2022-12-28",Publicat,Servicii,"-",2800,"Achizitionare servicii cazare + masa , aferente proiectului intitulat - Școala, a doua mea casă- în cadrul Schemei de Granturi Programul Național pentru Reducerea Abandonului Școlar, parte a Planului Național pentru Redresare și Reziliență al României (PNRR) Contract de finanțare nr.768/26.09.2022","HOTELURI SI RESTAURANTE","55100000-1 - Servicii hoteliere (Rev.2)",171205,29028999,"SCOALA GIMNAZIALA ""TEODOR PACATIAN"" USUSAU",Ususau,Arad,106334858,26718200,"I.I GOLDIS ANISOARA",Chiscau
100899255,DAN1846688,"2023-01-19","2022-12-21",Publicat,Servicii,"-","6162.5","Achizitionare servicii catering -aferente proiectului intitulat - Școala, a doua mea casă- în cadrul Schemei de Granturi Programul Național pentru Reducerea Abandonului Școlar, parte a Planului Național pentru Redresare și Reziliență al României (PNRR) Contract de finanțare nr.768/26.09.2022","HOTELURI SI RESTAURANTE","55524000-9 - Servicii de catering pentru scoli (Rev.2)",171205,29028999,"SCOALA GIMNAZIALA ""TEODOR PACATIAN"" USUSAU",Ususau,Arad,106334815,15423220,"MAGGIE UNIVERSAL",Lipova
100899253,DAN1846686,"2023-01-19","2022-12-21",Publicat,Furnizare,"-",12460,"Achizitionare Mobilier aferent proiectului intitulat -
Școala, a doua mea casă- în cadrul Schemei de Granturi Programul Național pentru Reducerea Abandonului Școlar, parte a Planului Național pentru Redresare și Reziliență al României (PNRR) Contract de finanțare nr.768/26.09.2022","INDUSTRIA PRELUCRATOARE","39160000-1 - Mobilier scolar (Rev.2)",171205,29028999,"SCOALA GIMNAZIALA ""TEODOR PACATIAN"" USUSAU",Ususau,Arad,106334795,40106443,"IRISMOB 2018 S.R.L.",Arad
100899243,DAN1846676,"2023-01-19","2022-12-20",Publicat,Furnizare,"-","7701.99","Achizitionare pachete “back to school”(rechizite școlare) ,  aferente proiectului intitulat -Școala, a doua mea casă- în cadrul Schemei de Granturi Programul Național pentru Reducerea Abandonului Școlar, parte a Planului Național pentru Redresare și Reziliență al României (PNRR) Contract de finanțare nr. 768/26.09.2022","INDUSTRIA PRELUCRATOARE","39162110-9 - Rechizite scolare (Rev.2)",171205,29028999,"SCOALA GIMNAZIALA ""TEODOR PACATIAN"" USUSAU",Ususau,Arad,106334744,10933694,"B.N.BUSINESS S.R.L.",Arad
100899241,DAN1846673,"2023-01-19","2022-12-21",Publicat,Furnizare,"-",69960,"Achiziționare echipamente IT și software aferente proiectului intitulat -Școala, a doua mea casă- în cadrul Schemei de Granturi Programul Național pentru Reducerea Abandonului Școlar, parte a Planului Național pentru Redresare și Reziliență al României (PNRR)  Contract de finanțare nr. 768/26.09.2022","TEHNOLOGIA INFORMATIEI SI COMUNICATIEI","30200000-1 - Echipament si accesorii pentru computer (Rev.2)",171205,29028999,"SCOALA GIMNAZIALA ""TEODOR PACATIAN"" USUSAU",Ususau,Arad,106334595,10933694,"B.N.BUSINESS S.R.L.",Arad
100897621,DAN1845098,"2023-01-18","2023-01-17",Publicat,Servicii,"-",100000,"Servicii ATF pentru pregătirea cererii de finanțare din fondurile europene aferente Planului național de redresare și reziliență în cadrul apelului de proiecte PNRR/2022/C1/I1",CONSTRUCTII,"71356200-0 - Servicii de asistenta tehnica (Rev.2)",1366,"RO 201217","Compania de Apa Somes S.A.","Cluj-Napoca",Cluj,106326512,12540535,"S.C. Ramboll South East Europe S.R.L.",Bucuresti
100897222,DAN1844712,"2023-01-17","2023-01-06",Publicat,Servicii,"-",300,"Achizitionare servicii de publicare comunicat de presa PNRR C10 GIS","SERVICII ","79341000-6 - Servicii de publicitate (Rev.2)",8967,4278442,"ORASUL SLANIC MOLDOVA","Slanic-Moldova",Bacau,106324386,944300,"S.C. DESTEPTAREA S.R.L.",Bacau
100897224,DAN1844706,"2023-01-17","2023-01-06",Publicat,Servicii,"-",300,"Achizitionare servicii de publicare comunicat de presa PNRR C10 GIS","SERVICII ","79341000-6 - Servicii de publicitate (Rev.2)",8967,4278442,"ORASUL SLANIC MOLDOVA","Slanic-Moldova",Bacau,106324388,944300,"S.C. DESTEPTAREA S.R.L.",Bacau
100890278,DAN1837692,"2023-01-10","2022-10-10",Publicat,Servicii,"-",7500,"Servicii consultanta depunere cererei PNRR","SERVICII ","79411000-8 - Servicii generale de consultanta in management (Rev.2)",13488,4562036,"Comuna Sona",sona,Alba,106275254,18174484,"S.C. GROZA PRO CONSULTING S.R.L. S.R.L.",Blaj
100888690,DAN1836184,"2023-01-09","2022-11-11",Publicat,Servicii,"-",5000,"CONSULTANTA DEPUNERE  PROIECTE PNRR -DISPENSAR UMAN SI CAMIN CULTURAL","TEHNOLOGIA INFORMATIEI SI COMUNICATIEI","72224000-1 - Servicii de consultanta privind gestionarea proiectelor (Rev.2)",21338,4562028,"COMUNA CENADE (PRIMARIA CENADE)",Cenade,Alba,106262203,18174484,"S.C. GROZA PRO CONSULTING S.R.L. S.R.L.",Blaj
100876138,DAN1823922,"2022-12-28","2022-12-27",Publicat,Servicii,"-",1500,"Comunicat de Presă  PNRR  ""Înființarea și dotarea unui centru de colectare prin aport voluntar în comuna Baciu"" și ""Elaborare PUG și PUZ pentru comuna Baciu""","SERVICII ","79341000-6 - Servicii de publicitate (Rev.2)",2272,4378751,"COMUNA BACIU",Baciu,Cluj,106191223,204469,"S.C. CASA DE EDITURA NAPOCA S.R.L.","Cluj-Napoca"
100875232,DAN1823047,"2022-12-27","2022-12-02",Publicat,Servicii,"-",25000,"SERVICII CONSULTANTA SCRIERE PROIECTE DE FINANTARE PNRR - 2 BUC","SERVICII ","79421200-3 - Servicii de elaborare de proiecte, altele decat pentru lucrarile de constructie (Rev.2)",81673,29067408,"Institutul Regional de Oncologie Iasi",Iasi,Iasi,106186240,41176765,"LIGHT VIBE CONSULTANCY SRL",Visan
100873051,DAN1820934,"2022-12-22","2022-09-27",Publicat,Servicii,"-",64000,"Servicii de proiectare pentru depunere spre finantare a proiectului ,,CREȘTEREA EFICIENȚEI ENERGETICE  A ȘCOLII GENERALE  360A, COMUNA MOLDOVENEȘTI, JUDEȚUL CLUJ” la PNRR-C10",CONSTRUCTII,"71220000-6 - Servicii de proiectare arhitecturala (Rev.2)",23856,4426239,"COMUNA MOLDOVENESTI",Moldovenesti,Cluj,106170875,24514491,"S.C. IAR CONCEPT STUDIO S.R.L.",Turda
100857576,DAN1806037,"2022-12-06","2022-12-05",Publicat,Servicii,"-",3200,"INTOCMIRE CERERE FINANTARE PNRR APEL DE PROIECT MS-0001","SERVICII ","79400000-8 - Consultanta in afaceri si in management si servicii conexe (Rev.2)",12657,4480165,"COMUNA ROSIA (PRIMARIA)",Rosia,Sibiu,106051024,17131582,"S.C. PTB CONSULT R S.R.L.",Sibiu
100856834,DAN1805332,"2022-12-05","2022-11-28",Publicat,Servicii,"-",75500,"Servicii de proiectare faza D.A.L.I. pentru obiectivul de investitii: ”Renovarea energetică a Scolii Gimnaziale „Grigore Alexandrescu” din Târgoviște, județul Dâmbovița” depus spre finantare prin PNRR – Componenta C5 – Valul Renovarii - Axa prioritara 2 – Schema de Granturi pentru Eficienta Energetica si Rezilienta in Cladiri Publice",CONSTRUCTII,"71000000-8 - Servicii de arhitectura, de constructii, de inginerie si de inspectie (Rev.2)",5046,4279944,"MUNICIPIUL TARGOVISTE",Targoviste,Dambovita,106044251,16658445,"S.C. RNR ARHICAD STUDIO S.R.L.",Targoviste
100849973,DAN1798894,"2022-11-21","2022-11-18",Publicat,Lucrari,"-","151938.52","Lucrari de amenajare sala A1.16 la Institutul de Chimie str. Fantanele nr. 30,  Cluj-Napoca - Centru de Date 2, PNRR Digital HUBB",CONSTRUCTII,"45453000-7 - Lucrari de reparatii generale si de renovare (Rev.2)",4675,4305849,"UNIVERSITATEA ""BABES-BOLYAI""","Cluj-Napoca",Cluj,105986075,21937357,"S.C. REMAX EDIL S.R.L.","Cluj-Napoca"
100849216,DAN1798226,"2022-11-18","2022-11-17",Publicat,Lucrari,"-",169867,"Lucrari de amenajare spatiu arhiva electronica sala H4, Cantina Hasdeu, Cluj-Napoca, jud. Cluj - Centru de Date 1, PNRR Digital HUBB",CONSTRUCTII,"45453000-7 - Lucrari de reparatii generale si de renovare (Rev.2)",4675,4305849,"UNIVERSITATEA ""BABES-BOLYAI""","Cluj-Napoca",Cluj,105980049,26754768,"MEXHOUSE CONSTRUCT S.R.L.","Campia Turzii"
100847198,DAN1796295,"2022-11-16","2022-10-11",Publicat,Servicii,"-",15000,"Servicii de consultanta specializata privind elaborarea documentelor necesare inscrierii in PNRR-Componenta C10-Fondul Local- I.1.4- Asigurarea infrastructurii pentru transportul verde-piste pentru biciclete la nivel local/metropolitan, runda a II-a de atragere de fonduri, privind obiectivul de investitie:""Extindere retea stradala-piste de biciclete, strada Argeselu, DJ740, strada Coandei, sat Argeselu, comuna Maracineni, judetul Arges""","SERVICII ","79411000-8 - Servicii generale de consultanta in management (Rev.2)",18605,4122582,"COMUNA MARACINENI",Maracineni,Arges,105964009,18525127,"S.C. RED AMARYLLIS S.R.L. S.R.L.",Pitesti
100838344,DAN1787659,"2022-11-02","2022-10-20",Publicat,Servicii,"Alte programe/proiecte",75000,"SERVICII DE INTOCMIRE P.T. SI ASISTENTA TEHNICA PENTRU: INFIINTARE CENTRU DE COLECTARE SELECTIVA A DESEURILOR, CU APORT VOLUNTAR, IN COMUNA LIVEZILE, JUDETUL TIMIS PRIN PNRR - COMPONENTA C3",CONSTRUCTII,"71322000-1 - Servicii de proiectare tehnica pentru constructia de lucrari publice (Rev.2)",21798,20568677,"COMUNA LIVEZILE (PRIMARIA LIVEZILE)",Livezile,Timis,105881757,34763589,"S.C. ALFAVAR HOLDING S.R.L.",Bucuresti
100838144,DAN1787480,"2022-11-02","2022-09-19",Publicat,Servicii,"Alte programe/proiecte",85000,"Serv de intocmire SF si obtinere avize pt proiectul: NFIINTARE CENTRU DE COLECTARE SELECTIVA A DESEURILOR, CU APORT VOLUNTAR, IN COMUNA LIVEZILE, JUDETUL TIMIS, prin PNRR, Componenta 3","SERVICII ","79314000-8 - Studiu de fezabilitate (Rev.2)",21798,20568677,"COMUNA LIVEZILE (PRIMARIA LIVEZILE)",Livezile,Timis,105879768,34763589,"S.C. ALFAVAR HOLDING S.R.L.",Bucuresti
100830747,DAN1780184,"2022-10-21","2022-10-12",Publicat,Servicii,"-",15000,"Servicii de consultanţă privind întocmirea cererii de finantare în vederea accesării Planului Național de Redresare si Reziliență (PNRR) – Componenta C10 – Fondul local: investitia I.3 reabilitare clădiri si investitia I.2. asigurarea infrastructurii pentru transportul verde – ITS/alte infrastructuri TIC, runda a doua","TEHNOLOGIA INFORMATIEI SI COMUNICATIEI","72224000-1 - Servicii de consultanta privind gestionarea proiectelor (Rev.2)",21063,3896704,"COMUNA PISCOLT (PRIMARIA COMUNEI PISCOLT)",Piscolt,"Satu Mare",105804356,33878475,"S.C. INTEGRA GRAND CONSULT S.R.L.",Oradea
100827725,DAN1777313,"2022-10-18","2022-10-10",Publicat,Servicii,"-",20000,"SERVICII DE CONSULTANTA PT ELABORARE PROIECT PRIN PNRR-COMPONENTA C10 – FONDUL LOCAL pentru proiectul: Asigurarea infrastructurii pentru transportul verde – piste pentru biciclete PENTRU UAT TOMNATIC","SERVICII ","79400000-8 - Consultanta in afaceri si in management si servicii conexe (Rev.2)",17044,16590331,"COMUNA TOMNATIC",Tomnatic,Timis,105774293,46466085,"S.C. EDS ENERGY EFFICIENCY S.R.L. S.R.L.",Sannicoara
100827719,DAN1777308,"2022-10-18","2022-10-03",Publicat,Servicii,"-",20000,"Servicii de consultanta pentru elaborare proiect prin PNRR pentru COMPONENTA C5- VALUL RENOVARII pentru proiectul REABILITARE STRUCTURALA SI ENERGETICA CLADIRE C1 BIROURI ADMINISTRATIVE (PRIMARIE) SI C2 ANEXE SI MAGAZII, TOMNATIC, CF 402423.","SERVICII ","79400000-8 - Consultanta in afaceri si in management si servicii conexe (Rev.2)",17044,16590331,"COMUNA TOMNATIC",Tomnatic,Timis,105774278,46466085,"S.C. EDS ENERGY EFFICIENCY S.R.L. S.R.L.",Sannicoara
100826325,DAN1775924,"2022-10-17","2022-10-12",Publicat,Servicii,"-",5000,"Servicii de consultanţă privind întocmirea cererii de finantare PNRR C10 – Fondul local, Runda a doua – alte infrastructuri TIC – Sisteme inteligente de management local","TEHNOLOGIA INFORMATIEI SI COMUNICATIEI","72224000-1 - Servicii de consultanta privind gestionarea proiectelor (Rev.2)",15315,4390488,"COMUNA AUSEU (CONSILIUL LOCAL AL COMUNEI AUSEU)",Auseu,Bihor,105763515,33878475,"S.C. INTEGRA GRAND CONSULT S.R.L.",Oradea
100825052,DAN1774756,"2022-10-13","2022-10-07",Publicat,Servicii,"-",30000,"Servicii de consultanta elaborare cerere de finantare PNRR C5","SERVICII ","73220000-0 - Servicii de consultanta in dezvoltare (Rev.2)",5949,2502763,"ORASUL JIMBOLIA",Jimbolia,Timis,105753089,17536373,"S.C. STRUCTURAL ADVISER S.R.L.","Cluj-Napoca"
100740235,DAN1770093,"2022-10-10","2022-05-27",Publicat,Servicii,"-","63949.81","Consultanta scriere si implementare PNRR-C10 af proiectelor:-	”Reabilitare moderată la Școala Gimnazială  Dumitru Gafton, corp A, din comuna Gălăuțaș, județul Harghita”
-	” Reabilitare moderată la Sediul Primăriei comunei Gălăuțaș”","SERVICII ","79400000-8 - Consultanta in afaceri si in management si servicii conexe (Rev.2)",17886,4367981,"COMUNA GALAUTAS",Galautas,Harghita,105025300,28147606,"S.C. SPES CONSULTING S.R.L.",Iasi
100807532,DAN1757948,"2022-09-22","2022-09-16",Publicat,Servicii,"-",133410,",,Servicii pentru elaborarea expertizei tehnice si a auditului energetic pentru obiectivul de investitii ”Renovarea energetică a Liceului „Voievodul Mircea” din Târgoviște, județul Dâmbovița” in vederea accesarii de fonduri nerambursabile prin 
PNRR – Componenta C5 – Valul Renovarii - Axa prioritara 2 – Schema de Granturi pentru Eficienta Energetica si Rezilienta in Cladiri Publice’’",CONSTRUCTII,"71319000-7 - Servicii de expertiza (Rev.2)",5046,4279944,"MUNICIPIUL TARGOVISTE",Targoviste,Dambovita,105629115,19260761,"S.C. ICON DEVELOPMENT & MAINTENANCE S.R.L.",Chitila
100804817,DAN1755387,"2022-09-16","2022-09-05",Publicat,Servicii,"-",36300,"Servicii de proiectare faza D.A.L.I pentru obiectivul de investitii:,,Renovarea energetică a Gradinitei cu program normal nr. 11 din Municipiul Târgoviște, județul Dâmbovița,,  in vederea accesarii de fonduri nerambursabile  prin PNRR sau AFM",CONSTRUCTII,"71000000-8 - Servicii de arhitectura, de constructii, de inginerie si de inspectie (Rev.2)",5046,4279944,"MUNICIPIUL TARGOVISTE",Targoviste,Dambovita,105600280,16658445,"S.C. RNR ARHICAD STUDIO S.R.L.",Targoviste
100804815,DAN1755383,"2022-09-16","2022-09-02",Publicat,Servicii,"-",48500,"Servicii de elaborare Expertiza tehnica si Audit energetic pentru obiectivul de investitii: ”Renovarea energetică a Liceului Teoretic „Ion Heliade Radulescu” din Târgoviște, județul Dâmbovița” in vederea accesarii de fonduri nerambursabile prin PNRR – Componenta C5 – Valul Renovarii - Axa prioritara 2 – Schema de Granturi pentru Eficienta Energetica si Rezilienta in Cladiri Publice",CONSTRUCTII,"71319000-7 - Servicii de expertiza (Rev.2)",5046,4279944,"MUNICIPIUL TARGOVISTE",Targoviste,Dambovita,105600274,35868303,"S.C. GFR STRUCTURI S.R.L.",Bucuresti
100804813,DAN1755382,"2022-09-16","2022-09-02",Publicat,Servicii,"-",48500,"Servicii de elaborare Expertiza tehnica si Audit energetic pentru obiectivul de investitii: ”Renovarea energetică a Scolii Gimnaziale „Grigore Alexandrescu” din Târgoviște, județul Dâmbovița” in vederea accesarii de fonduri nerambursabile prin PNRR – Componenta C5 – Valul Renovarii - Axa prioritara 2 – Schema de Granturi pentru Eficienta Energetica si Rezilienta in Cladiri Publice",CONSTRUCTII,"71319000-7 - Servicii de expertiza (Rev.2)",5046,4279944,"MUNICIPIUL TARGOVISTE",Targoviste,Dambovita,105600202,35868303,"S.C. GFR STRUCTURI S.R.L.",Bucuresti
100792725,DAN1743953,"2022-08-25","2022-08-04",Publicat,Servicii,"-",65000,"Serviciului de elaborare Cerere de finanțare pentru depunerea proiectului „Sursa de producție energie utilă termică și electrică prin cogenerare de înaltă eficiență, în municipiul Constanța” în cadrul Planului National de Redresare si Rezilienta (PNRR) - Componenta 6.Energie, Investiția I3","SERVICII ","79400000-8 - Consultanta in afaceri si in management si servicii conexe (Rev.2)",944,4785631,"MUNICIPIUL CONSTANTA",Constanta,Constanta,105478240,19861729,"S.C. CIVITTA STRATEGY & CONSULTING S.A.",Bucuresti
100788190,DAN1739617,"2022-08-17","2022-08-17",Publicat,Servicii,"-","2521.01","Servicii de audit energetic cladire AJPIS MM pt PNRR",CONSTRUCTII,"71314300-5 - Servicii de consultanta in eficienta energetica (Rev.2)",86508,24707557,"Agentia Judeteana pentru Plati si Inspectie Sociala Maramures","Baia Mare",Maramures,105438719,40552993,"INSTALTEHNICA PROFI SRL","Baia Mare"
100786521,DAN1737817,"2022-08-11","2022-08-02",Publicat,Servicii,"-",19300,"servicii de consultanță pentru accesarea de fonduri în cadrul PNRR/2022/C3/S/I.1.A., Componenta C3 – Managementul Deșeurilor, Investiția I1 - Dezvoltarea, modernizarea și completarea sistemelor de management integrat al deșeurilor municipale la nivel de județ sau la nivel de orașe/commune, Subinvestitia I1.A. – Înființarea de centre de colectare prin aport voluntar pentru obiectivul ”Înființarea unui centru de colectare prin aport voluntar în orașul Călimănești, județul Vâlcea”","SERVICII ","79400000-8 - Consultanta in afaceri si in management si servicii conexe (Rev.2)",11085,2541630,"Orasul Calimanesti",Calimanesti,Valcea,105420207,44384264,"S.C. CONSULTANȚĂ, PLANIFICARE, PROIECTE S.R.L. S.R.L.","Cluj-Napoca"
100786516,DAN1737812,"2022-08-11","2022-08-01",Publicat,Servicii,"-",16600,"servicii de consultanță pentru accesarea de fonduri în cadrul PNRR/2022/C3/S/I.1.B., Componenta C3 – Managementul Deșeurilor, Investiția I1 - Dezvoltarea, modernizarea și completarea sistemelor de management integrat al deșeurilor municipale la nivel de județ sau la nivel de orașe/commune, Subinvestitia I1.B. – Construirea de insule ecologice digitalizate pentru obiectivul „Construirea de insule ecologice digitalizate în oraşul Călimăneşti, judeţul Vâlcea","SERVICII ","79400000-8 - Consultanta in afaceri si in management si servicii conexe (Rev.2)",11085,2541630,"Orasul Calimanesti",Calimanesti,Valcea,105420183,44384264,"CONSULTANȚĂ, PLANIFICARE, PROIECTE S.R.L.","Cluj-Napoca"
